"TIMESTAMP"	"VWC_5cm"	"VWC_10cm"	"VWC_20cm"	"VWC_30cm"	"VWC_40cm"	"VWC_50cm"	"VWC_60cm"	"VWC_75cm"	"VWC_100cm"
"2025-04-25 04:30:00"	0.1145535	0.0289547	0.1481608	0.1970495	0.2350759	0.251617	0.2725445	0.2891117	0.3850469
"2025-04-25 04:45:00"	0.1137779	0.0292987	0.1495708	0.1943259	0.2323523	0.254489	0.272813	0.2847489	0.3818168
"2025-04-25 05:00:00"	0.1131198	0.0237632	0.1503516	0.2012125	0.2327991	0.2510496	0.2682834	0.2860245	0.3832385
"2025-04-25 05:15:00"	0.1166503	0.0240488	0.1486825	0.1953992	0.2319082	0.2511721	0.2711856	0.2866322	0.3799015
"2025-04-25 05:30:00"	0.1124851	0.0222757	0.1480986	0.19688	0.2291285	0.2555109	0.2701794	0.2866012	0.3813784
"2025-04-25 05:45:00"	0.1104571	0.0229649	0.1486683	0.2003958	0.2316882	0.2502781	0.274984	0.2874064	0.3789887
"2025-04-25 06:00:00"	0.1150489	0.0231594	0.147097	0.2005065	0.2263443	0.25261	0.2739014	0.2869343	0.380005
"2025-04-25 06:15:00"	0.1107169	0.0224574	0.1458266	0.1980629	0.2308567	0.2521542	0.2748962	0.2865913	0.3798902
"2025-04-25 06:30:00"	0.11472	0.0238553	0.1500652	0.1987451	0.2295966	0.253336	0.2722163	0.2885273	0.3821419
"2025-04-25 06:45:00"	0.115019	0.0242038	0.1490386	0.2001032	0.2307499	0.2529459	0.2729041	0.2894397	0.3796134
"2025-04-25 07:00:00"	0.1128195	0.0235533	0.1501303	0.1989797	0.2282472	0.2511952	0.2727878	0.2870541	0.3832034
"2025-04-25 07:15:00"	0.114533	0.0246943	0.1501494	0.2006633	0.2306906	0.2511491	0.2727292	0.2848307	0.3806855
"2025-04-25 07:30:00"	0.1147191	0.0203045	0.1472684	0.1969085	0.2334732	0.2528604	0.2703704	0.2906736	0.3794455
"2025-04-25 07:45:00"	0.113064	0.0253945	0.1480977	0.1996979	0.230453	0.2570745	0.2703272	0.2880386	0.3852943
"2025-04-25 08:00:00"	0.1135393	0.0231213	0.1489672	0.1958768	0.2303286	0.2540724	0.2706783	0.2878465	0.3824597
"2025-04-25 08:15:00"	0.1126395	0.0236721	0.1479247	0.1976445	0.2296334	0.2523893	0.2724579	0.2879722	0.3804499
"2025-04-25 08:30:00"	0.1157818	0.0246751	0.1481472	0.198451	0.2301475	0.2531905	0.2747189	0.2886657	0.380966
"2025-04-25 08:45:00"	0.1169172	0.0223222	0.1483307	0.198652	0.2305788	0.2532364	0.2736711	0.2857472	0.3807205
"2025-04-25 09:00:00"	0.1155137	0.0241528	0.1485322	0.1990224	0.2298484	0.2516589	0.2718341	0.2864193	0.3801561
"2025-04-25 09:15:00"	0.1164656	0.0242502	0.1481629	0.1964785	0.2305691	0.250746	0.2729614	0.2872448	0.3807928
"2025-04-25 09:30:00"	0.1160692	0.0240778	0.1467706	0.1972629	0.2318857	0.2528337	0.2687656	0.2867372	0.380283
"2025-04-25 09:45:00"	0.1143413	0.0228489	0.1493685	0.1982411	0.230324	0.2529002	0.2738239	0.2881233	0.3768912
"2025-04-25 10:00:00"	0.1150117	0.0235425	0.1485582	0.197118	0.2291832	0.2522544	0.2721883	0.2863009	0.3792439
"2025-04-25 10:15:00"	0.1147949	0.0229798	0.147093	0.1993324	0.2292378	0.2531765	0.2709978	0.2845542	0.3805215
"2025-04-25 10:30:00"	0.1159537	0.0243032	0.148849	0.1971253	0.2302026	0.2527217	0.271233	0.2876593	0.3811558
"2025-04-25 10:45:00"	0.117015	0.0243322	0.1469283	0.1973221	0.2307251	0.2531459	0.273379	0.2863409	0.3823715
"2025-04-25 11:00:00"	0.1159486	0.0235536	0.1464538	0.1997201	0.2298731	0.2527042	0.2727	0.2863075	0.3817173
"2025-04-25 11:15:00"	0.1149804	0.0259342	0.1472877	0.1981306	0.2329171	0.2514392	0.2739783	0.2862042	0.3805703
"2025-04-25 11:30:00"	0.1160844	0.0251911	0.1483187	0.1974041	0.227596	0.2538736	0.2730809	0.2872053	0.3802432
"2025-04-25 11:45:00"	0.1151992	0.0252278	0.1482899	0.1964951	0.2304209	0.2502934	0.2720661	0.2892642	0.3834563
"2025-04-25 12:00:00"	0.1142425	0.0229039	0.1476305	0.1980076	0.2305908	0.2509612	0.2740653	0.2866578	0.3813912
"2025-04-25 12:15:00"	0.1141061	0.024399	0.1487527	0.1993831	0.2324126	0.2530371	0.2740915	0.2873631	0.3818881
