"TIMESTAMP"	"BulkEC_5cm"	"BulkEC_10cm"	"BulkEC_20cm"	"BulkEC_30cm"	"BulkEC_40cm"	"BulkEC_50cm"	"BulkEC_60cm"	"BulkEC_75cm"	"BulkEC_100cm"
"2025-04-24 07:30:00"	0.0025416	0.0091719	0.019788	0.0526606	0.1054495	0.1348425	0.1634474	0.1758019	0.4756399
"2025-04-24 07:45:00"	0.0043087	0.0053758	0.0203916	0.0525491	0.1054524	0.1368361	0.1646809	0.1809752	0.4750653
"2025-04-24 08:00:00"	0.0043174	0.0061886	0.0213936	0.0507833	0.1061898	0.1388672	0.1625787	0.1789505	0.4749925
"2025-04-24 08:15:00"	0.0013456	0.0085689	0.0216659	0.0508226	0.1064767	0.1399004	0.1638649	0.1785986	0.4738846
"2025-04-24 08:30:00"	0.0031456	0.0069817	0.0213051	0.0486242	0.1055133	0.1388507	0.1631243	0.1801604	0.4710932
"2025-04-24 08:45:00"	0.0036715	0.0078437	0.0206904	0.0516457	0.1056201	0.1378595	0.1665003	0.1799538	0.475302
"2025-04-24 09:00:00"	0.0014234	0.0066411	0.0211268	0.0535411	0.1062819	0.1357191	0.1622372	0.1796057	0.4754263
"2025-04-24 09:15:00"	0.003456	0.0079716	0.0204799	0.052643	0.1052264	0.138911	0.1625547	0.1810684	0.4757151
"2025-04-24 09:30:00"	0.0025301	0.0064029	0.0217995	0.0476339	0.1064009	0.139762	0.1673537	0.1801638	0.4735487
"2025-04-24 10:00:00"	0.0028873	0.0074193	0.0184298	0.0499501	0.1050146	0.1394766	0.1637719	0.179579	0.4724741
"2025-04-24 10:15:00"	0.0048902	0.0076798	0.0189912	0.0486908	0.1058169	0.1382524	0.1633852	0.1766563	0.4714618
"2025-04-24 10:30:00"	0.0034306	0.0067552	0.0211765	0.0508189	0.1054813	0.1379659	0.170475	0.181102	0.475492
"2025-04-24 10:45:00"	0.0019938	0.0058197	0.0174559	0.0523767	0.1059393	0.1396896	0.1647554	0.1781289	0.4717854
"2025-04-24 11:00:00"	0.0021652	0.0061116	0.0200802	0.0514739	0.1043797	0.1393571	0.1633344	0.1796104	0.4712169
"2025-04-24 11:15:00"	0.0022297	0.0085483	0.02138	0.0508761	0.1074746	0.1397503	0.1644111	0.1775054	0.4695086
"2025-04-24 11:30:00"	0.0032702	0.0071905	0.0204826	0.0523532	0.1062605	0.1402244	0.1673331	0.1792454	0.4703876
"2025-04-24 11:45:00"	0.0032498	0.0071777	0.0205908	0.0528599	0.1076968	0.1396181	0.1609648	0.1803476	0.4719623
"2025-04-24 12:00:00"	0.0027595	0.0078138	0.0202695	0.0522261	0.1067188	0.1388115	0.1686215	0.1782626	0.4714352
"2025-04-24 12:15:00"	0.000729	0.0049545	0.0215943	0.04943	0.1059343	0.1386241	0.163304	0.1795983	0.4708042
"2025-04-24 12:30:00"	0.0029027	0.0071663	0.0192134	0.0498596	0.1097193	0.1379562	0.1600816	0.1791308	0.47439
"2025-04-24 12:45:00"	0.0024436	0.0088428	0.0181266	0.0497918	0.105254	0.1375424	0.1677103	0.1787028	0.472493
"2025-04-24 13:00:00"	0.003901	0.0047252	0.0200153	0.0503412	0.1046111	0.1369979	0.1582108	0.1803127	0.4757797
