"TIMESTAMP"	"BulkEC_5cm"	"BulkEC_10cm"	"BulkEC_20cm"	"BulkEC_30cm"	"BulkEC_40cm"	"BulkEC_50cm"	"BulkEC_60cm"	"BulkEC_75cm"	"BulkEC_100cm"
"2025-04-23 11:30:00"	0.007071	0.0076588	0.0270859	0.0643734	0.0627161	0.1038125	0.1388707	0.2227367	0.3507564
"2025-04-23 11:45:00"	0.0061357	0.0085825	0.0272199	0.0607897	0.0658281	0.1027171	0.1295132	0.2195396	0.3461443
"2025-04-23 12:00:00"	0.0059218	0.0077452	0.0263905	0.0627433	0.0644255	0.102305	0.1351747	0.2236842	0.3510805
"2025-04-23 12:15:00"	0.005918	0.0076305	0.0263615	0.0628588	0.0651511	0.1044719	0.1356512	0.223236	0.3461907
"2025-04-23 12:30:00"	0.0049892	0.0062436	0.0262456	0.0620068	0.0644225	0.1010814	0.1354338	0.2227728	0.3540875
"2025-04-23 12:45:00"	0.006335	0.0090164	0.0233058	0.0621693	0.0631795	0.1032599	0.136961	0.2215664	0.3514275
"2025-04-23 13:00:00"	0.0063843	0.0088556	0.0240825	0.062709	0.0631784	0.1024908	0.1329897	0.220672	0.353367
"2025-04-23 13:15:00"	0.008239	0.0085323	0.0261823	0.0607964	0.0661477	0.1039128	0.1362736	0.2167255	0.346174
"2025-04-23 13:30:00"	0.0035973	0.0086666	0.0240151	0.0598695	0.0653288	0.1024649	0.1364028	0.222178	0.351756
"2025-04-23 13:45:00"	0.0055114	0.0079732	0.0262111	0.0604302	0.064882	0.1038183	0.1309177	0.2235021	0.3511105
"2025-04-23 14:00:00"	0.00479	0.0056998	0.0233514	0.0620796	0.0644803	0.1017477	0.1307406	0.2235302	0.347414
"2025-04-23 14:15:00"	0.0079949	0.0101593	0.0244605	0.0598329	0.0657412	0.1027212	0.1346531	0.2213701	0.3519604
"2025-04-23 14:30:00"	0.0064524	0.0062233	0.0247164	0.0623298	0.0641644	0.1031645	0.1336049	0.2217783	0.3576385
"2025-04-23 14:45:00"	0.0066778	0.007204	0.0244167	0.0614068	0.0638264	0.1044043	0.1318516	0.2213265	0.3519759
"2025-04-23 15:00:00"	0.0053243	0.0075281	0.0239346	0.0625253	0.0655663	0.10374	0.1337619	0.2242657	0.345636
"2025-04-23 15:15:00"	0.0052223	0.0064481	0.0237143	0.0603287	0.0643823	0.1019437	0.1370979	0.2200778	0.3546182
"2025-04-23 15:30:00"	0.0054808	0.0070482	0.0224875	0.0580579	0.0656057	0.1034709	0.1332855	0.2210001	0.344388
"2025-04-23 15:45:00"	0.0049216	0.0072876	0.0236157	0.0611173	0.0653435	0.1010136	0.1355493	0.2183935	0.3516234
"2025-04-23 16:00:00"	0.0051714	0.0071795	0.0239696	0.0589216	0.0641821	0.1038303	0.1290618	0.2200783	0.3479257
"2025-04-23 16:15:00"	0.0045713	0.0078543	0.0235668	0.0613514	0.0609032	0.1051712	0.1360077	0.2216373	0.3470334
"2025-04-23 16:30:00"	0.0057554	0.0058279	0.0213319	0.0589686	0.0639076	0.1016933	0.1327673	0.219752	0.3448662
"2025-04-23 16:45:00"	0.0060863	0.0075756	0.0231409	0.0569445	0.0638651	0.1017246	0.1340899	0.2198385	0.3495997
"2025-04-23 17:00:00"	0.0054391	0.0063633	0.0224433	0.0592447	0.0632443	0.1015998	0.1327574	0.2186428	0.3434019
"2025-04-23 17:15:00"	0.006184	0.0065088	0.0225174	0.0590878	0.0638315	0.1018493	0.1286599	0.2205712	0.3463175
"2025-04-23 17:30:00"	0.0050028	0.0081242	0.0220184	0.0581849	0.0652335	0.1018141	0.1334593	0.22436	0.3492405
"2025-04-23 17:45:00"	0.0075176	0.0064625	0.0216778	0.0590345	0.0640058	0.1014311	0.1318899	0.2202903	0.3496401
"2025-04-23 18:00:00"	0.0058238	0.0068177	0.022366	0.0587301	0.063452	0.1017421	0.134987	0.2203635	0.3447052
"2025-04-23 18:15:00"	0.0055403	0.0053872	0.0207976	0.0604648	0.0631487	0.1020568	0.1337125	0.2203083	0.3530732
"2025-04-23 18:30:00"	0.0063013	0.0062531	0.0209382	0.059205	0.0644446	0.10088	0.1367929	0.2166703	0.3440107
"2025-04-23 18:45:00"	0.0047957	0.0078611	0.0226749	0.057932	0.0625751	0.1001729	0.1373472	0.2214796	0.3481538
"2025-04-23 19:00:00"	0.0046892	0.0056307	0.0215139	0.0599662	0.0653144	0.1001214	0.13326	0.2192917	0.3511144
"2025-04-23 19:15:00"	0.0045596	0.0061595	0.0196829	0.0600367	0.0641225	0.0995605	0.1312248	0.2217747	0.3524971
"2025-04-23 19:30:00"	0.0052571	0.006397	0.0225039	0.058063	0.0631989	0.1024361	0.136534	0.2244766	0.3492848
"2025-04-23 19:45:00"	0.0035634	0.0068898	0.0201118	0.0573766	0.0640129	0.0977901	0.1340363	0.2223185	0.3444316
"2025-04-23 20:00:00"	0.0065061	0.0090759	0.0214485	0.0583381	0.0658625	0.1000193	0.1342255	0.2188027	0.3432865
"2025-04-23 20:15:00"	0.004427	0.0065999	0.0196814	0.0590129	0.0599427	0.1017145	0.1376293	0.2193903	0.3468937
"2025-04-23 20:30:00"	0.0052491	0.0063973	0.0219385	0.0592069	0.0661872	0.1003329	0.1344049	0.2187137	0.3475201
"2025-04-23 20:45:00"	0.00457	0.0062419	0.0207275	0.0582903	0.0625381	0.1013137	0.1366071	0.2221979	0.3464188
"2025-04-23 21:00:00"	0.0070902	0.0050525	0.0244185	0.0570781	0.0624991	0.1021169	0.1377206	0.2183307	0.3472514
"2025-04-23 21:15:00"	0.0038579	0.0056831	0.022132	0.056007	0.0615557	0.1036706	0.1302823	0.2219968	0.3532386
"2025-04-23 21:30:00"	0.0064054	0.0081769	0.0210411	0.0585827	0.0637864	0.1038344	0.1368444	0.2183188	0.3488285
"2025-04-23 21:45:00"	0.0069278	0.0051305	0.0218615	0.0576659	0.0608383	0.0980863	0.1333854	0.217588	0.3430393
"2025-04-23 22:00:00"	0.003451	0.0070069	0.0222587	0.0595238	0.0633088	0.1023706	0.1363845	0.2185856	0.3444203
"2025-04-23 22:15:00"	0.0039753	0.0055457	0.0231647	0.0565312	0.0635755	0.1006261	0.1308154	0.222197	0.3486295
"2025-04-23 22:30:00"	0.0055025	0.0065873	0.0233156	0.0576508	0.0624764	0.1003907	0.1311739	0.2201121	0.3492267
"2025-04-23 22:45:00"	0.0047823	0.0056039	0.0194941	0.0583761	0.0637243	0.0992048	0.1305907	0.218868	0.3482328
"2025-04-23 23:00:00"	0.0019465	0.0066317	0.0226338	0.0565173	0.063898	0.1029771	0.1355516	0.2187535	0.3440844
"2025-04-23 23:15:00"	0.0040357	0.0084516	0.0219148	0.0579586	0.0617255	0.1037582	0.1350918	0.2178861	0.3479788
"2025-04-23 23:30:00"	0.0046214	0.0081754	0.0227764	0.0578493	0.0630329	0.1002402	0.1315249	0.217225	0.346248
"2025-04-23 23:45:00"	0.0049416	0.00542	0.0216885	0.0558835	0.0608781	0.1015631	0.1346107	0.2182643	0.3510992
"2025-04-24 00:00:00"	0.006609	0.0040229	0.0237883	0.055955	0.0642869	0.1008594	0.1325717	0.2172436	0.3481274
"2025-04-24 00:15:00"	0.0033113	0.0061552	0.0219063	0.0577572	0.0608399	0.1031294	0.1290317	0.219749	0.3509992
"2025-04-24 00:30:00"	0.0044666	0.0085365	0.0219026	0.0568781	0.0621869	0.101056	0.1395488	0.2185976	0.3487689
"2025-04-24 00:45:00"	0.0055312	0.0065891	0.0220006	0.0582874	0.0631167	0.1017797	0.1366924	0.221415	0.3469046
"2025-04-24 01:00:00"	0.0053262	0.0060646	0.0216821	0.0592836	0.0616609	0.100587	0.1319415	0.2163916	0.3457963
"2025-04-24 01:15:00"	0.0042116	0.0079083	0.0208896	0.0566723	0.0624698	0.100718	0.1366581	0.2194238	0.3459857
"2025-04-24 01:30:00"	0.0061847	0.0084944	0.0201497	0.0565444	0.0629802	0.1028621	0.1307091	0.2184548	0.3541956
"2025-04-24 01:45:00"	0.0051911	0.0065726	0.0213154	0.0552825	0.0602157	0.0991643	0.1330051	0.221221	0.345853
"2025-04-24 02:00:00"	0.0058109	0.0076487	0.0204162	0.0592066	0.0605202	0.0991241	0.1322862	0.2189728	0.3471401
"2025-04-24 02:15:00"	0.006986	0.0076585	0.0213161	0.0571954	0.0614896	0.1005138	0.1314427	0.219514	0.3467048
"2025-04-24 02:30:00"	0.0031988	0.0055349	0.0225752	0.0560129	0.0605123	0.0996543	0.1372238	0.2174375	0.3440218
"2025-04-24 02:45:00"	0.0029868	0.0071261	0.0230724	0.0561212	0.0623574	0.1014843	0.1301966	0.2219923	0.3466982
"2025-04-24 03:00:00"	0.0073617	0.0065251	0.0210903	0.0567592	0.0629888	0.1008399	0.1316306	0.2173975	0.3452591
"2025-04-24 03:15:00"	0.0039134	0.0070392	0.0227389	0.0578509	0.0609779	0.099802	0.1350527	0.2189277	0.3480747
"2025-04-24 03:30:00"	0.0069713	0.0065377	0.0217153	0.0566404	0.0629704	0.1019328	0.1343164	0.218603	0.347252
"2025-04-24 03:45:00"	0.0044913	0.0060765	0.0234959	0.0556453	0.0639366	0.1003866	0.1338201	0.2221367	0.3481759
"2025-04-24 04:00:00"	0.0066555	0.0059265	0.0205519	0.057712	0.0605934	0.1020733	0.1348	0.2202463	0.3454192
"2025-04-24 04:15:00"	0.0070805	0.0076311	0.0227354	0.0569166	0.064582	0.1023781	0.1322745	0.2167107	0.3454105
"2025-04-24 04:30:00"	0.0039946	0.0075598	0.0190619	0.0582826	0.0608789	0.1005369	0.1340099	0.219811	0.3454345
"2025-04-24 04:45:00"	0.0040879	0.0073941	0.0236309	0.0554095	0.0629974	0.1003307	0.132674	0.2162625	0.34642
"2025-04-24 05:00:00"	0.0052536	0.0068502	0.0205013	0.0574103	0.0621559	0.1014112	0.1357391	0.2160349	0.3459352
"2025-04-24 05:15:00"	0.0058443	0.0059152	0.0213771	0.0568674	0.060727	0.1026844	0.1331751	0.2165758	0.3470508
"2025-04-24 05:30:00"	0.0039713	0.0052711	0.0206962	0.0557009	0.0616939	0.1004058	0.1294103	0.2149528	0.3474083
"2025-04-24 05:45:00"	0.0057028	0.0063908	0.0215268	0.0578508	0.0628099	0.0995112	0.1322261	0.2164468	0.347703
"2025-04-24 06:00:00"	0.002385	0.0074798	0.0211278	0.0578909	0.061951	0.1017577	0.1356878	0.2138417	0.3468841
"2025-04-24 06:15:00"	0.0043147	0.0067024	0.0198265	0.0550618	0.0621245	0.1001997	0.1295194	0.2177714	0.348619
"2025-04-24 06:30:00"	0.0056311	0.004523	0.0206479	0.0592386	0.0627035	0.1029741	0.1332427	0.2152707	0.3431047
"2025-04-24 06:45:00"	0.0030175	0.0057269	0.0224302	0.0563296	0.0608886	0.0987525	0.1350886	0.2172842	0.3477427
"2025-04-24 07:00:00"	0.0046379	0.0066323	0.0198776	0.0570432	0.0625978	0.1005861	0.1257466	0.2194014	0.3455821
"2025-04-24 07:15:00"	0.0049147	0.0056156	0.0191189	0.0579395	0.061325	0.0974829	0.1277795	0.2227041	0.3472241
"2025-04-24 07:30:00"	0.0044912	0.0055311	0.0222208	0.0572004	0.0596771	0.1013541	0.1294316	0.215964	0.344686
"2025-04-24 07:45:00"	0.0051233	0.0058297	0.0218006	0.0545331	0.0619278	0.1022637	0.132919	0.2152708	0.3449386
"2025-04-24 08:00:00"	0.0042214	0.0052001	0.0201278	0.0576208	0.0627299	0.1008089	0.127037	0.2184392	0.3441255
"2025-04-24 08:15:00"	0.0053914	0.0044211	0.0219316	0.0571396	0.0603847	0.0989169	0.1347898	0.2187321	0.3544685
"2025-04-24 08:30:00"	0.0054648	0.0056864	0.0200484	0.0544447	0.0620715	0.1025444	0.1345464	0.2206651	0.3488406
"2025-04-24 08:45:00"	0.0031177	0.0050486	0.021181	0.0553794	0.0587686	0.1023056	0.1327553	0.2174334	0.3452831
"2025-04-24 09:00:00"	0.0067521	0.0057386	0.0216997	0.0549146	0.0612364	0.0985204	0.1321726	0.2181538	0.3445602
"2025-04-24 09:15:00"	0.0056612	0.006632	0.0199084	0.0566054	0.0619878	0.1017091	0.1289797	0.2210959	0.344043
"2025-04-24 09:30:00"	0.005534	0.0077931	0.0211522	0.0571412	0.0597492	0.0991718	0.127927	0.2180624	0.3454477
"2025-04-24 09:45:00"	0.0043092	0.0048196	0.0213308	0.0582919	0.0610228	0.0994095	0.1253643	0.21774	0.3482995
"2025-04-24 10:00:00"	0.0040283	0.0050256	0.0193689	0.0575278	0.061418	0.0995818	0.1302278	0.2147324	0.3449146
"2025-04-24 10:15:00"	0.0028706	0.0054207	0.0224975	0.0554615	0.0609292	0.1000968	0.1371059	0.2174722	0.3468308
"2025-04-24 10:30:00"	0.0058543	0.0064057	0.0209762	0.054545	0.0615265	0.10071	0.1301305	0.2160753	0.3485646
"2025-04-24 10:45:00"	0.0040512	0.0050869	0.0214132	0.0556315	0.0604217	0.0980726	0.1277863	0.218186	0.3417998
"2025-04-24 11:00:00"	0.0059169	0.0062597	0.0201274	0.0544008	0.062042	0.1017657	0.1355882	0.2155128	0.3462719
"2025-04-24 11:15:00"	0.0044465	0.0055673	0.0209946	0.0553887	0.0616718	0.1020909	0.1361824	0.2168484	0.3444519
"2025-04-24 11:30:00"	0.0047518	0.0052002	0.020759	0.0567503	0.0622351	0.0999956	0.1355764	0.2176781	0.3452356
"2025-04-24 11:45:00"	0.0046619	0.0045423	0.0198807	0.0553246	0.0607803	0.1000017	0.1266309	0.2171773	0.3455768
"2025-04-24 12:00:00"	0.0049963	0.0066021	0.0186535	0.0560094	0.0607691	0.1013424	0.1311524	0.2149631	0.3473221
"2025-04-24 12:15:00"	0.0034567	0.0067015	0.019502	0.0552594	0.0604964	0.0984335	0.1326347	0.2192526	0.3421369
"2025-04-24 12:30:00"	0.0028137	0.0036251	0.0192407	0.0543216	0.0625732	0.1019712	0.1321732	0.220856	0.3426117
"2025-04-24 12:45:00"	0.0031293	0.0040691	0.0175951	0.0556169	0.0612051	0.0991045	0.1309745	0.215642	0.348726
"2025-04-24 13:00:00"	0.0052943	0.0046969	0.0204062	0.0549511	0.0627792	0.0987341	0.1314681	0.2168403	0.3446923
"2025-04-24 13:15:00"	0.0046732	0.0056625	0.0179532	0.0530392	0.0604797	0.0981371	0.1313926	0.2123302	0.3470956
"2025-04-24 13:30:00"	0.0066913	0.0035522	0.0182893	0.0527268	0.0613703	0.1007801	0.1343269	0.2154033	0.3470282
"2025-04-24 13:45:00"	0.0032485	0.0065739	0.0187261	0.0534322	0.0607387	0.1013299	0.1367668	0.2132242	0.3483379
"2025-04-24 14:00:00"	0.0038482	0.0044223	0.0197543	0.0553697	0.0592255	0.1013476	0.1331439	0.2157552	0.3433535
