"TIMESTAMP"	"Temp_5cm"	"Temp_10cm"	"Temp_20cm"	"Temp_30cm"	"Temp_40cm"	"Temp_50cm"	"Temp_60cm"	"Temp_75cm"	"Temp_100cm"
"2025-04-23 10:15:00"	25.06054	22.72949	21.27685	22.1997	23.14721	23.78335	24.1831	24.49386	24.87057
"2025-04-23 10:30:00"	25.63693	23.11721	21.41949	22.1705	23.11721	23.75277	24.15222	24.49386	24.87057
"2025-04-23 10:45:00"	26.42138	23.47894	21.59143	22.1997	23.11721	23.72222	24.15222	24.49386	24.87057
"2025-04-23 11:00:00"	27.02227	23.84454	21.70648	22.22888	23.08721	23.72222	24.12133	24.46267	24.87057
"2025-04-23 11:15:00"	28.11889	24.87057	21.85083	22.25817	23.05728	23.69177	24.09042	24.49386	24.87057
"2025-04-23 11:30:00"	28.11889	24.87057	21.85083	22.25817	23.05728	23.69177	24.09042	24.49386	24.87057
"2025-04-23 11:45:00"	27.77215	25.44369	23.2073	22.96759	23.17724	23.47894	23.78335	24.27606	24.83901
"2025-04-23 12:00:00"	25.28347	23.81393	22.75918	22.96759	23.41842	23.84454	24.1831	24.55636	24.9971
"2025-04-23 12:15:00"	24.6817	23.41842	22.58157	22.93771	23.41842	23.93655	24.24505	24.58767	24.9971
"2025-04-23 12:30:00"	24.30709	23.32778	22.58157	22.90792	23.44866	23.93655	24.24505	24.61895	24.9971
"2025-04-23 12:45:00"	24.12133	23.2976	22.58157	22.90792	23.41842	23.93655	24.24505	24.58767	24.9971
"2025-04-23 13:00:00"	24.05963	23.35797	22.61108	22.90792	23.41842	23.90585	24.24505	24.58767	24.9971
"2025-04-23 13:15:00"	24.0288	23.32778	22.67025	22.93771	23.41842	23.90585	24.24505	24.61895	24.9971
"2025-04-23 13:30:00"	24.12133	23.38818	22.69985	22.93771	23.41842	23.90585	24.21405	24.58767	24.9971
"2025-04-23 13:45:00"	24.21405	23.44866	22.78887	22.96759	23.41842	23.87518	24.1831	24.58767	24.9971
"2025-04-23 14:00:00"	24.24505	23.53964	22.84835	22.99746	23.38818	23.87518	24.1831	24.58767	24.96542
"2025-04-23 14:15:00"	24.21405	23.63082	22.90792	23.02734	23.38818	23.87518	24.21405	24.55636	24.96542
"2025-04-23 14:30:00"	24.21405	23.66125	22.96759	23.05728	23.38818	23.84454	24.1831	24.55636	24.96542
"2025-04-23 14:45:00"	24.21405	23.72222	23.05728	23.08721	23.38818	23.84454	24.15222	24.55636	24.96542
"2025-04-23 15:00:00"	24.21405	23.72222	23.11721	23.11721	23.38818	23.84454	24.15222	24.55636	24.96542
"2025-04-23 15:15:00"	24.15222	23.75277	23.14721	23.14721	23.44866	23.84454	24.15222	24.52511	24.96542
"2025-04-23 15:30:00"	24.05963	23.78335	23.2073	23.17724	23.41842	23.81393	24.15222	24.49386	24.96542
"2025-04-23 15:45:00"	23.93655	23.75277	23.26748	23.2073	23.44866	23.84454	24.12133	24.52511	24.9971
"2025-04-23 16:00:00"	23.84454	23.72222	23.2976	23.23739	23.44866	23.84454	24.15222	24.49386	24.96542
"2025-04-23 16:15:00"	23.75277	23.72222	23.35797	23.26748	23.47894	23.84454	24.12133	24.52511	24.96542
"2025-04-23 16:30:00"	23.66125	23.69177	23.35797	23.2976	23.47894	23.84454	24.12133	24.49386	24.96542
"2025-04-23 16:45:00"	23.53964	23.63082	23.38818	23.32778	23.47894	23.81393	24.12133	24.49386	24.96542
"2025-04-23 17:00:00"	23.41842	23.57	23.41842	23.35797	23.5093	23.81393	24.12133	24.46267	24.96542
"2025-04-23 17:15:00"	23.26748	23.5093	23.41842	23.38818	23.53964	23.84454	24.12133	24.46267	24.96542
"2025-04-23 17:30:00"	23.14721	23.44866	23.41842	23.38818	23.53964	23.84454	24.12133	24.49386	24.96542
"2025-04-23 17:45:00"	22.96759	23.38818	23.44866	23.41842	23.57	23.84454	24.09042	24.46267	24.96542
"2025-04-23 18:00:00"	22.78887	23.2976	23.47894	23.44866	23.57	23.84454	24.09042	24.46267	24.93377
"2025-04-23 18:15:00"	22.58157	23.17724	23.44866	23.47894	23.6004	23.84454	24.09042	24.46267	24.93377
"2025-04-23 18:30:00"	22.40478	23.08721	23.41842	23.47894	23.63082	23.87518	24.09042	24.46267	24.93377
"2025-04-23 18:45:00"	22.1997	22.96759	23.41842	23.5093	23.63082	23.84454	24.09042	24.46267	24.96542
"2025-04-23 19:00:00"	22.02484	22.84835	23.38818	23.5093	23.66125	23.87518	24.09042	24.46267	24.93377
"2025-04-23 19:15:00"	21.87979	22.72949	23.38818	23.5093	23.66125	23.87518	24.09042	24.46267	24.93377
"2025-04-23 19:30:00"	21.70648	22.61108	23.32778	23.5093	23.66125	23.87518	24.09042	24.43151	24.93377
"2025-04-23 19:45:00"	21.56271	22.49304	23.2976	23.5093	23.66125	23.90585	24.12133	24.46267	24.93377
"2025-04-23 20:00:00"	21.39093	22.40478	23.26748	23.5093	23.66125	23.90585	24.09042	24.43151	24.93377
"2025-04-23 20:15:00"	21.27685	22.25817	23.23739	23.5093	23.69177	23.90585	24.09042	24.43151	24.93377
"2025-04-23 20:30:00"	21.16317	22.1705	23.17724	23.5093	23.69177	23.90585	24.09042	24.43151	24.93377
